1540450842.138783000	60	1793:146:m10:865:1434:1579	00:16:6c:7f:82:20									2	4c:09:d4:c6:12:7b	152120.2626.36.8	00:16:6c:7f:82:20	243922.1130.44.14115		
1540450842.172608000	60	1746:739:1769:2128:38:341	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	1222.63840.2.144535	00:00:00:00:00:00	30374.16370.9.6355		
1540450842.217158000	74	1746:126:7710:861:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	210.61.248.232	36011	80											
1540450842.217673000	102	38o:614:100:q29:3258:3933	34:c3:d2:e0:fc:c9	3086.436159.20.4	192.168.2.113	36011	80			3	0							
1540450842.227710000	74	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	42.99.254.162	59603	80											
1540450842.227815000	74	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	203.69.81.91	56492	80											
1540450842.227817000	74	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	61.220.62.219	44861	80											
1540450842.399647000	60	1746:770:610:43q:1434:1579	3c:33:00:98:ee:fd									1	40:8d:5c:4b:99:1d	94135.1934.33.7221	3c:33:00:98:ee:fd	44166.82210.24.62180		
1540450842.402235000	60	1793:146:385:2329:g34:3030	40:8d:5c:4b:99:1d									2	3c:33:00:98:ee:fd	0186.383840.2.144535	40:8d:5c:4b:99:1d	44246.8228.24.62180		
1540450842.408985000	74	3413:2513:4520:221:1434:1139	4c:09:d4:c6:12:7b	102741.451363.3.385	50.19.254.134	55313	443											
1540450842.409491000	102	38n:614:100:q29:3258:391	e0:b9:4d:08:71:23	27416.294731.2.8	192.168.2.112	55313	443			3	0							
1540450842.409733000	74	3413:2913:4520:221:1434:1139	4c:09:d4:c6:12:7b	102741.451363.3.385	46.137.188.54	50867	80											
1540450842.410180000	102	38o:615:100:q29:3458:391	e0:b9:4d:08:71:23	27416.136331.2.8	192.168.2.112	50867	80			3	0							
1540450842.742296000	60	1746:735:1969:728:g17:3723	01:80:c2:00:00:00															
1540450842.832140000	98	1746:126:7710:861:289:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1					8	0							
1540450842.832664000	98	1793:146:m10:861:1434:1579	34:c3:d2:e0:fc:c9	17308.444345.31.24	192.168.2.113					0	0							
1540450842.876336000	78	1746:635:2769:728:39:1843	4c:09:d4:c6:12:7b	2659.27347.44.163417	8.8.8.8			37079	53									
1540450842.876844000	106	38o:614:1432:q29:3258:391	48:02:2e:01:83:15	65933.7477.60.34	192.168.2.109			37079	53	3	0							
1540450842.914224000	74	1738:670:610:43q:1434:1179	3c:33:00:98:ee:fd	404736.6216.15.123423	192.168.2.110					8	0							
1540450842.916060000	74	1777:146:387:729:g34:2230	40:8d:5c:4b:99:1d	404744.3856.15.123423	192.168.2.101					0	0							
1540450842.916172000	74	1738:670:610:43q:1434:1139	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450842.917926000	74	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272659.39.61711	192.168.2.107	23	57206											
1540450842.918233000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450842.918375000	93	1738:670:610:43q:1434:1139	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450842.935652000	78	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272659.39.61711	192.168.2.107	23	57206											
1540450842.936116000	66	1738:670:610:43q:1434:1139	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450842.939775000	66	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272663.39.61711	192.168.2.107	23	57206											
1540450842.940103000	81	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450842.964058000	69	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272659.39.61711	192.168.2.107	23	57206											
1540450843.000117000	66	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272659.39.61711	192.168.2.107	23	57206											
1540450843.003008000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450843.010196000	80	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272663.39.61711	192.168.2.107	23	57206											
1540450843.010655000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450843.100197000	60	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	52.24.43.67	17734	80											
1540450843.100703000	86	1793:146:m10:861:1434:1579	5c:cf:7f:05:f2:c6	17308.444345.31.24	192.168.2.108	17734	80			3	0							
1540450843.102149000	60	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	52.25.66.250	18261	8280											
1540450843.102649000	86	1793:146:m10:861:1434:1579	5c:cf:7f:05:f2:c6	17308.444345.31.24	192.168.2.108	18261	8280			3	0							
1540450843.138336000	117	467:3539:3416:28n:1729:1932	4c:09:d4:c6:12:7b	1341.463047.9.4347	192.168.2.1			1543	53									
1540450843.140144000	84	1746:735:1969:58:3917:523	4c:09:d4:c6:12:7b	5134.63830.25.33434	192.168.2.1			1544	53									
1540450843.140966000	117	38o:614:100:q29:3258:391	00:16:6c:7f:82:20	1363.463147.9.4	192.168.2.115			53	1543									
1540450843.172659000	60	1746:739:1769:2128:38:341	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	1222.63840.6.144535	00:00:00:00:00:00	62374.16370.9.6355		
1540450843.488938000	105	467:3539:3416:29n:1729:1932	4c:09:d4:c6:12:7b	1361.463047.9.4347	192.168.2.1			1545	53									
1540450843.491079000	105	38o:614:100:q29:3258:3933	00:16:6c:7f:82:20	1343.463147.9.4	192.168.2.115			53	1545									
1540450843.524879000	60	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.25.66.250	18261	8280											
1540450843.524920000	60	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.24.43.67	17734	80											
1540450843.525354000	86	1793:146:m10:861:1434:1579	5c:cf:7f:05:f2:c6	17308.444345.31.24	192.168.2.108	18261	8280			3	0							
1540450843.525635000	86	1793:146:m10:861:1434:1579	5c:cf:7f:05:f2:c6	17308.444361.31.24	192.168.2.108	17734	80			3	0							
1540450843.608818000	77	1746:735:1969:58:3917:523	4c:09:d4:c6:12:7b	5134.63830.25.33434	192.168.2.1			1545	53									
1540450843.772040000	98	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1					8	0							
1540450843.772477000	98	1793:146:m10:861:1434:1579	34:c3:d2:e0:fc:c9	17308.444361.31.24	192.168.2.113					0	0							
1540450843.800753000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	50.19.254.134			32761	10240									
1540450843.800892000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	122.248.234.207			32761	10240									
1540450843.800915000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	46.137.188.54			32761	10240									
1540450843.800917000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450843.801043000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	61.188.37.216			32761	10240									
1540450843.921685000	74	1738:770:610:43q:1434:1195	3c:33:00:98:ee:fd	404736.6216.15.123423	192.168.2.110					8	0							
1540450843.923649000	74	1777:146:387:728:g34:2262	40:8d:5c:4b:99:1d	404760.38562.15.123423	192.168.2.101					0	0							
1540450844.046597000	75	1738:146:7720:22k:289:9061	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1			36368	53									
1540450844.052583000	60	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.25.66.250	18261	8280											
1540450844.054609000	60	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.24.43.67	17734	80											
1540450844.139844000	84	1746:735:2769:58:3917:523	4c:09:d4:c6:12:7b	5134.63830.25.33434	192.168.2.1			1538	53									
1540450844.190609000	60	1746:739:1769:2128:38:341	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	1222.63840.6.144535	00:00:00:00:00:00	62374.16370.9.6355		
1540450844.255622000	74	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	42.99.254.162	59603	80											
1540450844.255685000	74	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	203.69.81.91	56492	80											
1540450844.256145000	102	38o:614:100:q29:3258:3933	34:c3:d2:e0:fc:c9	2686.436159.20.4	192.168.2.113	59603	80			3	0							
1540450844.256401000	102	38n:614:100:q29:3258:3933	34:c3:d2:e0:fc:c9	2686.436159.20.4	192.168.2.113	56492	80			3	0							
1540450844.289237000	74	1746:126:7710:865:289:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	61.220.62.219	44861	80											
1540450844.297490000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	50.19.254.134			32761	10240									
1540450844.297654000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	122.248.234.207			32761	10240									
1540450844.297655000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	46.137.188.54			32761	10240									
1540450844.297657000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450844.297658000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	61.188.37.216			32761	10240									
1540450844.297993000	110	38o:614:100:q29:3258:3933	5c:cf:7f:05:f2:c6	3086.436159.20.4	192.168.2.108			32761	10240	3	0							
1540450844.544243000	76	1777:146:387:728:g34:2262	4c:09:d4:c6:12:7b	404744.38562.15.123423	192.168.2.1			58975	53									
1540450844.581525000	60	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.25.66.250	18261	8280											
1540450844.581588000	60	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.24.43.67	17734	80											
1540450844.742371000	60	1746:735:1969:729:g17:3723	01:80:c2:00:00:00															
1540450844.772734000	98	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1					8	0							
1540450844.773189000	98	1793:146:m10:861:1434:1579	34:c3:d2:e0:fc:c9	17308.444361.31.24	192.168.2.113					0	0							
1540450844.773980000	80	1738:146:7720:22k:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1			43905	53									
1540450844.777839000	60	2538:146:7310:865:2825:9060	4c:09:d4:c6:12:7b									1	34:c3:d2:e0:fc:c9	131024.272732.11.93913	00:00:00:00:00:00	592217.3212.38.63		
1540450844.778118000	60	1793:146:m10:861:1434:1579	34:c3:d2:e0:fc:c9									2	4c:09:d4:c6:12:7b	21838.63840.2.14	34:c3:d2:e0:fc:c9	14472.26402.35.343158		
1540450844.799573000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	50.19.254.134			32761	10240									
1540450844.799748000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.248.234.207			32761	10240									
1540450844.799749000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	46.137.188.54			32761	10240									
1540450844.799751000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450844.799752000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	61.188.37.216			32761	10240									
1540450844.929323000	74	1738:670:610:47q:1434:1195	3c:33:00:98:ee:fd	404736.6216.15.123423	192.168.2.110					8	0							
1540450844.936670000	74	1777:146:387:728:g34:2262	40:8d:5c:4b:99:1d	404760.382162.15.123423	192.168.2.101					0	0							
1540450844.949234000	86	1777:146:m10:861:1434:1579	33:33:00:00:00:01														59y3514::7	ff02::1
1540450845.144478000	117	467:3539:3416:29n:1729:2332	4c:09:d4:c6:12:7b	1361.463047.9.4347	192.168.2.1			1546	53									
1540450845.145117000	84	1746:735:1969:58:3917:523	4c:09:d4:c6:12:7b	5134.63831.25.33434	192.168.2.1			1547	53									
1540450845.146766000	117	38o:614:100:q29:3458:391	00:16:6c:7f:82:20	1343.463147.9.4	192.168.2.115			53	1546									
1540450845.175861000	60	1746:739:1769:2128:38:341	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	1222.63840.2.144535	00:00:00:00:00:00	62374.16370.9.6355		
1540450845.297013000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	50.19.254.134			32761	10240									
1540450845.297179000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.248.234.207			32761	10240									
1540450845.297180000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	46.137.188.54			32761	10240									
1540450845.297182000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450845.297183000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	61.188.37.216			32761	10240									
1540450845.297532000	110	38o:614:100:q29:3258:3933	5c:cf:7f:05:f2:c6	2686.436159.20.4	192.168.2.108			32761	10240	3	0							
1540450845.376596000	90	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	202.120.2.100			123	123									
1540450845.377077000	118	38o:614:100:q29:3258:3933	34:c3:d2:e0:fc:c9	3086.436159.20.4	192.168.2.113			123	123	3	0							
1540450845.787900000	98	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1					8	0							
1540450845.788341000	98	1793:146:m10:861:1434:1579	34:c3:d2:e0:fc:c9	17308.444345.31.24	192.168.2.113					0	0							
1540450845.798562000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	50.19.254.134			32761	10240									
1540450845.798729000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.248.234.207			32761	10240									
1540450845.798730000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	46.137.188.54			32761	10240									
1540450845.798732000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450845.798733000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	61.188.37.216			32761	10240									
1540450845.936372000	74	1738:770:610:43q:1434:1195	3c:33:00:98:ee:fd	404736.656.15.123423	192.168.2.110					8	0							
1540450845.939669000	74	1777:146:387:728:g34:2262	40:8d:5c:4b:99:1d	404760.38562.15.123423	192.168.2.101					0	0							
1540450846.139364000	84	1746:735:2769:58:3917:723	4c:09:d4:c6:12:7b	5134.63830.25.33434	192.168.2.1			1542	53									
1540450846.172641000	60	1746:739:1769:2128:38:341	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	1222.63840.6.144535	00:00:00:00:00:00	30374.16360.9.6354		
1540450846.297036000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	50.19.254.134			32761	10240									
1540450846.297040000	82	1793:2526:2641:4535:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.248.234.207			32761	10240									
1540450846.297210000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	46.137.188.54			32761	10240									
1540450846.297211000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450846.297594000	110	38o:614:100:q29:3258:3933	5c:cf:7f:05:f2:c6	2686.436159.20.4	192.168.2.108			32761	10240	3	0							
1540450846.297842000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	61.188.37.216			32761	10240									
1540450846.438557000	75	3459:2913:3710:43q:289:9061	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1			60494	53									
1540450846.492091000	70	1777:146:387:729:g34:2262	4c:09:d4:c6:12:7b	404544.382162.15.123423	114.114.114.114			38343	53									
1540450846.492549000	98	1777:146:m10:941:1434:1179	3c:33:00:98:ee:fd	40474.38562.15.12	192.168.2.110			38343	53	3	0							
1540450846.743370000	60	1746:735:1969:728:g17:3723	01:80:c2:00:00:00															
1540450846.776255000	98	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1					8	0							
1540450846.776758000	98	1793:146:m10:861:1434:1579	34:c3:d2:e0:fc:c9	17308.444345.31.24	192.168.2.113					0	0							
1540450846.798593000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	50.19.254.134			32761	10240									
1540450846.798745000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.248.234.207			32761	10240									
1540450846.798747000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	46.137.188.54			32761	10240									
1540450846.798748000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450846.798750000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	61.188.37.216			32761	10240									
1540450846.848210000	67	1738:770:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450846.851450000	66	1777:146:65:729:g34:2230	40:8d:5c:4b:99:14	20618.272659.39.61711	192.168.2.107	23	57206											
1540450846.853466000	67	1777:146:65:728:g34:2262	40:8d:5c:4b:99:14	20618.272659.39.61711	192.168.2.107	23	57206											
1540450846.853913000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450846.929242000	60	1746:1413:1314:4758:3917:3719	4c:09:d4:c6:12:7b									1	00:ec:04:56:93:03	353737.301213.25.02827	00:00:00:00:00:00	96111.43338.12.8		
1540450846.929511000	60	1793:146:m10:865:1434:1579	00:ec:04:56:93:03									2	4c:09:d4:c6:12:7b	152120.2626.36.8	00:ec:04:56:93:03	24396.1130.44.14115		
1540450846.955716000	74	1738:770:3810:43q:1434:1195	3c:33:00:98:ee:fd	404736.656.15.123423	192.168.2.110					8	0							
1540450846.958159000	76	1746:635:2569:728:39:243	4c:09:d4:c6:12:7b	2659.27347.44.163417	192.168.2.1			52314	53									
1540450846.984654000	73	1777:146:387:729:g34:2262	4c:09:d4:c6:12:7b	404744.382162.15.123423	114.114.114.114			37431	53									
1540450846.985101000	101	38o:614:100:q29:3258:3933	3c:33:00:98:ee:fd	473627.5661.10.34	192.168.2.110			37431	53	3	0							
1540450847.038727000	83	1777:146:387:729:g34:2262	4c:09:d4:c6:12:7b	404744.38562.15.123423	114.114.114.114			55688	53									
1540450847.038809000	74	1777:146:387:729:g34:2262	40:8d:5c:4b:99:1d	404760.38562.15.123423	192.168.2.101					0	0							
1540450847.039204000	111	38o:614:100:q29:3258:3933	3c:33:00:98:ee:fd	473627.5661.10.34	192.168.2.110			55688	53	3	0							
1540450847.142549000	117	467:3539:3416:29n:1729:1932	4c:09:d4:c6:12:7b	1361.463047.9.4347	192.168.2.1			1548	53									
1540450847.144743000	117	38o:614:140:q29:3458:391	00:16:6c:7f:82:20	1343.463147.9.4	192.168.2.115			53	1548									
1540450847.150451000	84	1746:735:1969:58:3917:523	4c:09:d4:c6:12:7b	5134.63830.25.33434	192.168.2.1			1549	53									
1540450847.173011000	60	1746:739:1769:2128:38:341	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	1222.63840.2.144535	00:00:00:00:00:00	62374.16370.9.6354		
1540450847.183926000	67	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450847.187211000	67	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272659.39.61711	192.168.2.107	23	57206											
1540450847.187667000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450847.297095000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	50.19.254.134			32761	10240									
1540450847.297256000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.248.234.207			32761	10240									
1540450847.297258000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	46.137.188.54			32761	10240									
1540450847.297259000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450847.297377000	82	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	61.188.37.216			32761	10240									
1540450847.297561000	110	38o:614:100:q29:3258:3933	5c:cf:7f:05:f2:c6	2686.436159.20.4	192.168.2.108			32761	10240	3	0							
1540450847.321976000	75	3413:2913:4520:221:1434:1139	4c:09:d4:c6:12:7b	102741.451363.3.385	192.168.2.1			54679	53									
1540450847.377189000	90	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	202.120.2.100			123	123									
1540450847.377716000	118	38o:614:100:q29:3258:3933	34:c3:d2:e0:fc:c9	3086.436159.20.4	192.168.2.113			123	123	3	0							
1540450847.520200000	67	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450847.522509000	67	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272663.39.61711	192.168.2.107	23	57206											
1540450847.522946000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450847.700075000	60	1793:2526:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.25.66.250	17442	8280											
1540450847.700078000	60	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	52.24.43.67	17997	80											
1540450847.744221000	67	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450847.747116000	67	1777:146:65:728:g34:2230	40:8d:5c:4b:99:14	20618.272663.39.61711	192.168.2.107	23	57206											
1540450847.747584000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450847.774202000	98	1746:126:7710:865:2825:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	192.168.2.1					8	0							
1540450847.774703000	98	1793:146:m10:861:1434:1579	34:c3:d2:e0:fc:c9	17308.444361.31.24	192.168.2.113					0	0							
1540450847.797805000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	50.19.254.134			32761	10240									
1540450847.797969000	82	1793:2526:2641:4535:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.248.234.207			32761	10240									
1540450847.797971000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.444345.31.24446	46.137.188.54			32761	10240									
1540450847.797972000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	122.226.84.253			32761	10240									
1540450847.797974000	82	1793:2926:2641:4543:99:z61	4c:09:d4:c6:12:7b	17308.454345.31.24446	61.188.37.216			32761	10240									
1540450847.892339000	78	1746:635:2569:728:38:243	4c:09:d4:c6:12:7b	2659.27347.44.163417	192.168.2.1			59384	53									
1540450847.962570000	74	1738:770:610:47q:1434:1195	3c:33:00:98:ee:fd	404736.656.15.123423	192.168.2.110					8	0							
1540450847.965869000	74	1777:146:387:728:g34:2262	40:8d:5c:4b:99:1d	404744.382162.15.123423	192.168.2.101					0	0							
1540450848.112132000	67	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450848.139213000	84	1746:735:1969:58:3917:723	4c:09:d4:c6:12:7b	5134.43830.25.33434	192.168.2.1			1544	53									
1540450848.154497000	67	1777:146:65:728:g32:2230	40:8d:5c:4b:99:14	20618.272663.39.61711	192.168.2.107	23	57206											
1540450848.155008000	66	1738:670:610:43q:1434:1147	3c:33:00:98:ee:fd	20718.272659.39.61711	192.168.2.110	57206	23											
1540450848.173822000	60	1746:739:1769:2328:38:341	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	126.63840.6.144535	00:00:00:00:00:00	30374.16370.9.6354		
